Drug-1005:F21991
Drug-1337:F23347
Drug-1337:F3144
Drug-1348:F7345
Drug-1351:F20869
Drug-1351:F12784
Drug-1351:F5295
Drug-1352:F6240
Drug-1352:F7262
Drug-137:F3255
Drug-1377:F18140
Drug-1384:F13150
Drug-1384:F12056
Drug-1387:F6555
Drug-1387:F3798
Drug-1387:F2729
Drug-1387:F12831
Drug-1388:F16819
Drug-139:F6405
Drug-139:F15663
Drug-139:F5153
Drug-139:F15707
Drug-139:F18098
Drug-1390:F2776
Drug-1390:F338
Drug-1390:F12746
Drug-1401:F14505
Drug-1401:F16007
Drug-1401:F14916
Drug-1401:F6340
Drug-1401:F20854
Drug-1401:F4773
Drug-1404:F16819
Drug-1405:F13112
Drug-1420:F18620
Drug-1428:F21991
Drug-1447:F2777
Drug-1447:F6239
Drug-1463:F2200
Drug-1463:F2029
Drug-149:F8662
Drug-149:F658
Drug-149:F12242
Drug-149:F11845
Drug-1513:F8719
Drug-1513:F2118
Drug-1513:F5797
Drug-1521:F2200
Drug-1530:F3676
Drug-1563:F6315
Drug-1575:F15164
Drug-1592:F6405
Drug-1600:F11815
Drug-1606:F11783
Drug-1606:F21474
Drug-1606:F15662
Drug-1606:F15751
Drug-1648:F7104
Drug-1649:F2029
Drug-1649:F4091
Drug-1649:F1873
Drug-1649:F2200
Drug-1649:F18139
Drug-1649:F17280
Drug-1649:F12056
Drug-1649:F17190
Drug-1649:F11469
Drug-170:F6239
Drug-1711:F2093
Drug-1711:F16819
Drug-174:F7120
Drug-176:F6239
Drug-176:F7499
Drug-177:F4797
Drug-177:F22006
Drug-177:F14504
Drug-177:F14592
Drug-1772:F3501
Drug-1772:F719
Drug-1772:F2595
Drug-1772:F1666
Drug-1772:F8434
Drug-1772:F21830
Drug-1772:F11660
Drug-1772:F13529
Drug-1772:F7444
Drug-178:F3255
Drug-185:F11527
Drug-185:F6561
Drug-185:F362
Drug-187:F10518
Drug-192:F10518
Drug-193:F14799
Drug-195:F1052
Drug-1951:F12056
Drug-198:F13112
Drug-198:F2030
Drug-198:F21991
Drug-201:F3931
Drug-201:F4781
Drug-201:F2071
Drug-201:F1661
Drug-201:F13216
Drug-201:F14533
Drug-201:F2142
Drug-201:F14915
Drug-201:F2079
Drug-201:F4791
Drug-201:F2118
Drug-206:F22018
Drug-206:F2188
Drug-207:F10727
Drug-207:F3675
Drug-207:F12572
Drug-207:F1744
Drug-211:F12786
Drug-224:F18053
Drug-224:F18022
Drug-225:F6239
Drug-225:F18731
Drug-225:F17282
Drug-239:F8719
Drug-239:F10585
Drug-239:F11815
Drug-239:F430
Drug-239:F10781
Drug-239:F18054
Drug-241:F4776
Drug-241:F12190
Drug-241:F18140
Drug-241:F13254
Drug-241:F6315
Drug-241:F11101
Drug-241:F3932
Drug-241:F2032
Drug-241:F16229
Drug-242:F7125
Drug-246:F17190
Drug-248:F18063
Drug-248:F15670
Drug-255:F17190
Drug-260:F5797
Drug-264:F6240
Drug-264:F740
Drug-264:F7262
Drug-264:F11437
Drug-270:F7120
Drug-270:F8900
Drug-270:F14852
Drug-273:F2093
Drug-275:F4118
Drug-275:F13112
Drug-275:F2030
Drug-281:F1064
Drug-286:F11906
Drug-286:F18620
Drug-289:F4118
Drug-293:F3670
Drug-307:F20285
Drug-307:F785
Drug-307:F18609
Drug-307:F2585
Drug-310:F13681
Drug-311:F11814
Drug-313:F5173
Drug-313:F17671
Drug-313:F5117
Drug-313:F19349
Drug-313:F6279
Drug-313:F12151
Drug-314:F1661
Drug-314:F3931
Drug-314:F14915
Drug-314:F14533
Drug-314:F13216
Drug-314:F2071
Drug-314:F4791
Drug-327:F6563
Drug-327:F4294
Drug-327:F2948
Drug-334:F2200
Drug-334:F17190
Drug-334:F2029
Drug-336:F21268
Drug-336:F19405
Drug-338:F5153
Drug-338:F6405
Drug-339:F12622
Drug-354:F14505
Drug-357:F21989
Drug-36:F4211
Drug-363:F2200
Drug-363:F17190
Drug-368:F15972
Drug-368:F4797
Drug-368:F16228
Drug-368:F5369
Drug-368:F13573
Drug-368:F13942
Drug-368:F5386
Drug-368:F14940
Drug-368:F14330
Drug-368:F7614
Drug-368:F14592
Drug-375:F12786
Drug-383:F11527
Drug-383:F362
Drug-390:F15670
Drug-390:F15903
Drug-394:F1032
Drug-394:F10518
Drug-394:F6334
Drug-397:F7120
Drug-418:F2150
Drug-418:F5797
Drug-422:F30171
Drug-422:F11271
Drug-423:F16819
Drug-43:F16424
Drug-43:F2862
Drug-433:F1064
Drug-433:F12642
Drug-433:F7164
Drug-433:F1008
Drug-435:F12119
Drug-436:F11469
Drug-436:F17190
Drug-439:F814
Drug-439:F7125
Drug-448:F4413
Drug-449:F6561
Drug-449:F11527
Drug-449:F362
Drug-451:F3675
Drug-456:F8719
Drug-457:F14505
Drug-457:F20854
Drug-464:F12339
Drug-465:F12799
Drug-465:F7345
Drug-465:F12119
Drug-467:F19323
Drug-468:F6698
Drug-468:F2322
Drug-468:F11783
Drug-468:F18620
Drug-468:F15654
Drug-468:F15478
Drug-490:F2071
Drug-490:F2079
Drug-491:F15129
Drug-491:F7262
Drug-491:F740
Drug-491:F14298
Drug-495:F14504
Drug-495:F2080
Drug-495:F6357
Drug-498:F12831
Drug-498:F19045
Drug-499:F12753
Drug-502:F1032
Drug-502:F7125
Drug-502:F10518
Drug-502:F814
Drug-508:F15174
Drug-511:F10586
Drug-518:F11906
Drug-525:F675
Drug-525:F8662
Drug-525:F12526
Drug-525:F658
Drug-526:F1035
Drug-527:F19900
Drug-527:F19350
Drug-529:F6405
Drug-536:F5956
Drug-538:F8719
Drug-545:F14504
Drug-548:F14644
Drug-554:F2072
Drug-554:F11101
Drug-554:F20507
Drug-554:F18140
Drug-554:F2032
Drug-557:F6782
Drug-557:F12119
Drug-557:F12799
Drug-557:F7345
Drug-563:F15425
Drug-563:F10550
Drug-566:F11815
Drug-566:F439
Drug-566:F2150
Drug-566:F8719
Drug-566:F5797
Drug-573:F2191
Drug-573:F7967
Drug-58:F13190
Drug-580:F10543
Drug-580:F18061
Drug-580:F17152
Drug-580:F16982
Drug-580:F6564
Drug-589:F2191
Drug-591:F1031
Drug-591:F4118
Drug-591:F1036
Drug-592:F11527
Drug-592:F362
Drug-606:F1821
Drug-606:F16624
Drug-607:F13041
Drug-607:F19098
Drug-607:F21158
Drug-607:F2407
Drug-607:F382
Drug-607:F11167
Drug-607:F20230
Drug-607:F13052
Drug-607:F13113
Drug-607:F21518
Drug-607:F4143
Drug-607:F14181
Drug-607:F19178
Drug-607:F12791
Drug-607:F18578
Drug-607:F18976
Drug-607:F10751
Drug-607:F18843
Drug-607:F20899
Drug-607:F1531
Drug-607:F15113
Drug-607:F12752
Drug-607:F18010
Drug-607:F20908
Drug-607:F18848
Drug-607:F21026
Drug-607:F12032
Drug-607:F20794
Drug-607:F12659
Drug-607:F20696
Drug-607:F17376
Drug-607:F15374
Drug-607:F18508
Drug-607:F13602
Drug-607:F19823
Drug-607:F17695
Drug-607:F10790
Drug-607:F20687
Drug-607:F19173
Drug-607:F11439
Drug-607:F404
Drug-607:F17068
Drug-607:F13378
Drug-616:F5153
Drug-616:F6405
Drug-620:F18041
Drug-620:F1718
Drug-620:F2489
Drug-626:F10518
Drug-631:F429
Drug-631:F11814
Drug-632:F10518
Drug-635:F12753
Drug-651:F21161
Drug-653:F6405
Drug-660:F11101
Drug-669:F16819
Drug-67:F2567
Drug-67:F1442
Drug-670:F7391
Drug-671:F2200
Drug-671:F2083
Drug-671:F17190
Drug-671:F2029
Drug-680:F20854
Drug-680:F14505
Drug-684:F7262
Drug-686:F6405
Drug-686:F1920
Drug-693:F11814
Drug-708:F12746
Drug-714:F15662
Drug-717:F12119
Drug-717:F7345
Drug-725:F3670
Drug-729:F8188
Drug-730:F16424
Drug-733:F2200
Drug-74:F7125
Drug-75:F12056
Drug-754:F14501
Drug-754:F13216
Drug-763:F2643
Drug-763:F17907
Drug-764:F6782
Drug-764:F12119
Drug-773:F2188
Drug-774:F17310
Drug-776:F6239
Drug-786:F5956
Drug-79:F10583
Drug-798:F2200
Drug-798:F11022
Drug-798:F18139
Drug-798:F2029
Drug-804:F7345
Drug-804:F12119
Drug-81:F14915
Drug-81:F2071
Drug-81:F2079
Drug-811:F14384
Drug-814:F16819
Drug-822:F4378
Drug-822:F5317
Drug-826:F12119
Drug-832:F20794
Drug-832:F18976
Drug-832:F18010
Drug-832:F17376
Drug-832:F18508
Drug-832:F1531
Drug-832:F13052
Drug-832:F19098
Drug-832:F15113
Drug-832:F382
Drug-832:F12791
Drug-832:F11167
Drug-832:F17695
Drug-832:F13602
Drug-832:F14181
Drug-832:F21158
Drug-832:F20908
Drug-832:F2407
Drug-832:F19178
Drug-832:F12032
Drug-832:F20691
Drug-832:F15374
Drug-832:F18848
Drug-832:F20899
Drug-832:F18843
Drug-832:F13583
Drug-832:F4143
Drug-832:F20230
Drug-832:F11439
Drug-832:F13113
Drug-832:F19173
Drug-832:F12659
Drug-832:F10751
Drug-832:F12752
Drug-832:F21026
Drug-832:F20696
Drug-832:F19823
Drug-832:F3016
Drug-832:F1843
Drug-832:F13041
Drug-832:F10790
Drug-832:F404
Drug-832:F16125
Drug-832:F18578
Drug-832:F20687
Drug-832:F13378
Drug-832:F3184
Drug-832:F21518
Drug-856:F18273
Drug-856:F18140
Drug-870:F11101
Drug-881:F5797
Drug-884:F11546
Drug-884:F4442
Drug-884:F17734
Drug-898:F19389
Drug-898:F16896
Drug-898:F13697
Drug-898:F11083
Drug-898:F18888
Drug-898:F19234
Drug-898:F7711
Drug-898:F11801
Drug-898:F2420
Drug-898:F2575
Drug-898:F11332
Drug-898:F19127
Drug-898:F2124
Drug-898:F12251
Drug-898:F12812
Drug-898:F590
Drug-898:F17132
Drug-906:F13681
Drug-911:F6239
Drug-915:F15251
Drug-915:F2030
Drug-915:F2164
Drug-915:F13112
Drug-916:F2150
Drug-916:F5797
Drug-942:F2150
Drug-942:F5797
Drug-969:F18343
Drug-969:F8695
Drug-970:F2150
Drug-970:F5797
Drug-974:F2585
Drug-976:F330
Drug-976:F13877
Drug-976:F6300
Drug-976:F4077
Drug-976:F11283
Drug-976:F18437
Drug-978:F11527
Drug-978:F362
Drug-979:F21067
Drug-986:F7104
Drug-990:F12786
